"","CO_IES","CO_CATEGAD","CO_GRUPO","CO_CURSO","CO_MODALIDADE","CO_MUNIC_CURSO","CO_UF_CURSO","CO_REGIAO_CURSO","CO_TURNO_GRADUACAO","TP_SEXO","NU_IDADE","QE_I01","QE_I02","QE_I06","QE_I07","QE_I08","QE_I10","QE_I23","NT_GER","NT_CE","NT_OBJ_FG","NT_OBJ_CE","DS_VT_ESC_OFG","DS_VT_ESC_OCE","DS_VT_ACE_OFG","DS_VT_ACE_OCE","TP_PR_GER"
"14282",374,5,4006,1185556,1,3550308,35,3,4,"M",27,"A","A","B","C","C","E","B",58.3,64.5,25,68.2,"BECACECE","DCECEDADDABEBBBBBEAAEBBDCCC","00001100","990118110011100191109011111",555
"14283",374,5,4006,1185556,1,3550308,35,3,4,"F",21,"A","A","B","D","C","A","C",41.9,41.2,37.5,45.5,"DDCBADAD","DACBEBADCBCEBEDADACEEABACDB","00010011","990018110101101090019010100",555
"14284",374,5,4006,1185556,1,3550308,35,3,4,"M",25,"A","D","B","E","C","D","D",38.7,38.7,25,45.5,"BBCDCEEC","EDEDDDCDBBEDEDBDDEAECCDACEC","00001100","990008011100010091119100101",555
"14285",374,5,4006,1185556,1,3550308,35,3,4,"M",22,"A","D","B","D","B","D","C",54.6,55.2,50,59.1,"DCABCECC","CDEDDDADBBBABCADCEAAECBDCCB","01011100","990008111110100091109111110",555
"14286",374,5,4006,1185556,1,3550308,35,3,4,"M",22,"A","A","A","A","C","E","B",62.7,62.8,62.5,72.7,"CABBCECC","EBCCEDADBBBEDEDBCCACBCBECCC","10111100","990118111111001190109110111",555
"14287",374,5,4006,1185556,1,3550308,35,3,4,"F",24,"A","D","B","D","C","D","D",44.7,44,50,50,"BAEBCEAE","CBDBEDBDBADCDDDBDBDEBCBECCD","00011110","990018011000011190019110110",555
"14288",374,5,4006,1185556,1,3550308,35,3,4,"M",23,"A","A","B","F","C","D","C",57,55.3,62.5,63.6,"ECDBCECD","ABDCDDADBBDEBDBEDEAAACBECBC","01011101","990108111101110091109110101",555
"14289",374,5,4006,1185556,1,3550308,35,3,4,"M",30,"A","D","B","E","D","D","B",24.6,20.5,12.5,22.7,"AEDBBCBB","DBCCCEBDEBDADEDCDACAEEEBCBB","00010000","990108010100001090009000100",555
"14290",374,5,4006,1185556,1,3550308,35,3,4,"M",21,"A","A","B","E","E","E","B",42.4,44.2,25,45.5,"BCDDBEEE","CBECCECDBAEBDADBEBCEACBACBC","01000100","990108011000001190019110101",555
"14291",374,5,4006,1185556,1,3550308,35,3,4,"M",23,"B","A","C","B","B","E","B",50.5,45.5,62.5,50,"ECCBCEDD","ACEDADADBBBBEDCECAAAACBECEC","01011101","990008111110010090109110101",555
"14292",374,5,4006,1185556,1,3550308,35,3,4,"M",24,"A","A","C","D","B","D","E",44.2,42.8,50,50,"DACACEAD","EADDDDADBAECDDABDAAEEBBDCBC","00001111","990008111000010190119011101",555
"14293",374,5,4006,1185556,1,3550308,35,3,4,"M",21,"A","A","B","C","B","A","B",55.6,47.5,75,50,"CECBCEAD","DDADEDADBAEDDEBBDEAACCCECDC","10011111","991018111000000191109100101",555
"14294",374,5,4006,1185556,1,3550308,35,3,4,"M",24,"A","A","C","D","C","D","C",40.6,30,75,31.8,"BDBBCEAD","ECBCDDCCBBCDDEDDAEEAECDECBA","00111111","990108001100001091009100100",555
"14295",374,5,4006,1185556,1,3550308,35,3,4,"F",29,"B","A","C","C","B","E","B",42.1,43.9,25,45.5,"CCACDBBC","BDCEDDADABCEBDCCBCAEACCBCBB","11000000","990008110101110090119100100",555
"14296",374,5,4006,1185556,1,3550308,35,3,4,"M",23,"A","A","B","D","E","E","C",45.8,37.8,75,40.9,"DBBBCEAD","ECBCBEBDBAADEDDCCADEECBACAA","00111111","990108011000011090019110100",555
"14297",374,5,4006,1185556,1,3550308,35,3,4,"F",20,"A","D","B","C","C","E","C",51.3,46.5,62.5,50,"BCBEEEAD","CCCCCDCDBAEBBBDAAEEACCBACCC","01100111","990108011000101091009110111",555
"14298",374,5,4006,1185556,1,3550308,35,3,4,"M",26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,222
"14299",374,5,4006,1185556,1,3550308,35,3,4,"M",39,"E","D","C","C","A","E","B",37.5,39.3,37.5,40.9,"CECBCACE","BDBCEEBDBAECDEDDCCCEECEDCBB","10011000","990118011000001090019101100",555
"14300",374,5,4006,1185556,1,3550308,35,3,4,"F",30,"B","A","C","E","C","E","A",35,30,62.5,31.8,"DCBBCEDC","ABECACCCEBCCCBBBBEADDCCCCAB","01111100","990108000100000191109100100",555
"14301",374,5,4006,1185556,1,3550308,35,3,4,"M",21,"A","A","B","C","C","E","A",53.1,53,62.5,59.1,"ACABCEDD","ECECEDBDBABBDEDBDEAEEEDACCC","01011101","990118011010001191119000111",555
"14302",374,5,4006,1185556,1,3550308,35,3,4,"M",23,"A","D","B","D","C","D","B",32.1,37.8,25,40.9,"BEEBEEDA","CEEDBDADEABDEDDADCEAACBECDC","00010100","990008110010011090009110101",555
"14303",374,5,4006,1185556,1,3550308,35,3,4,"M",21,"A","A","B","D","B","D","B",31.7,34.8,37.5,40.9,"BCDEEECD","BBECEDADBADEABBCDAEBECEECDC","01000101","990118111001000090009100101",555
"14304",374,5,4006,1185556,1,3550308,35,3,4,"M",22,"A","A","B","D","C","E","C",44.1,43.5,50,50,"CAABCEEE","EBECBDADEBBAEEDBDEEECEBCCDB","10011100","990108110110001191019010100",555
"14305",374,5,4006,1185556,1,3550308,35,3,4,"F",21,"A","A","C","B","C","D","A",52.5,56,37.5,59.1,"DECBCEBE","DDDCEEADBCECDEDEDEAEACEDCBC","00011100","990118111000001091119101101",555
"14306",374,5,4006,1185556,1,3550308,35,3,4,"M",23,"A","D","B","D","B","A","B",32.9,30.9,25,36.4,"BECCBE.D","DD.CEDCDDEE.DCCBDAAEDCCCECD","00000101","990118010000000190119100010",555
"14307",374,5,4006,1185556,1,3550308,35,3,4,"F",22,"A","D","A","A","B","E","E",41.8,55.7,0,59.1,"EAADDBCC","ECCCEEADBADCBDBBDEEECCBECEB","00000000","990118111000110191019110100",555
"14308",374,5,4006,1185556,1,3550308,35,3,4,"M",21,"A","B","B","D","B","A","B",23.8,19.8,37.5,22.7,"BDBDCEBC","BECDBDCBDACDBEDCDDDDACBACBB","00101100","990008000000101090009110100",555
"14309",374,5,4006,1185556,1,3550308,35,3,4,"M",23,"A","D","B","F","F","E","B",NA,NA,NA,NA,NA,NA,NA,NA,222
"14310",374,5,4006,1185556,1,3550308,35,3,4,"F",21,"A","A","B","E","C","C","B",39.4,35.8,37.5,40.9,"DDABCEBE","CBCDEDADBAEBCEDDEAAADCBCCEE","00011100","990018111000001090109110100",555
"14311",374,5,4006,1185556,1,3550308,35,3,4,"F",21,"A","D","B","C","A","A","B",35.1,33.2,25,36.4,"DACBECAB","DEDCDCBDEDECCDDADADEDCBBCBD","00010010","990108010000011090019110100",555
"14312",374,5,4006,1185556,1,3550308,35,3,4,"M",28,"A","A","B","D","C","E","E",61.1,62.1,50,63.6,"BCAACEDD","CDECEDADBABCABDDEEAAACBDCBC","01001101","990118111010001091109111101",555
"14313",374,5,4006,1185556,1,3550308,35,3,4,"M",29,"E","A","C","F","F","E","B",60.5,66,50,68.2,"ECCBCEDE","EBECBDADBBBEBEBCDEAAACCDCCC","01011100","990108111111100091109101111",555
"14314",374,5,4006,1185556,1,3550308,35,3,4,"M",24,"A","C","B","E","C","E","C",32.4,32.8,25,31.8,"EECDEEAC","EEBEDDAABCBBEEDBDAEBEABCCBB","00000110","990008101010001190009010100",555
"14315",374,5,4006,1185556,1,3550308,35,3,4,"M",21,"A","D","B","H","E","A","C",33.8,42.5,12.5,50,"DDEEAEEE","DCCDEEBDEBAEDBDAEEAABCB.CCD","00000100","990018010101001091109110110",555
"14316",374,5,4006,1185556,1,3550308,35,3,4,"M",24,"B","A","C","E","B","D","B",62.1,68.2,25,77.3,"DEAEBEDD","CAACCEADEBBEDEDBAEEEECBDCCC","00000101","991108110111001191019111111",555
"14317",374,5,4006,1185556,1,3550308,35,3,4,"M",23,"A","A","B","E","E","E","A",58.1,53.1,75,54.5,"BEBBCEAD","BBEDEDADBBEDDBBBDDEEECBDCBC","00111111","990018111100000190019111101",555
"14318",374,5,4006,1185556,1,3550308,35,3,4,"F",22,"A","A","B","D","C","D","C",33.7,28,50,31.8,"DDABBEAD","CCDECDBDBEEADADCDBAEDEADCAB","00010111","990008011000001090119001100",555
"14319",374,5,4006,1185556,1,3550308,35,3,4,"F",29,"A","A","A","A","E","E","D",44.8,44.3,50,50,"AACBCEBD","CEECBDADBAEDBBBCEDAEECBBCCA","00011101","990108111000100090119110110",555
"14320",374,5,4006,1185556,1,3550308,35,3,4,"M",35,"A","A","B","C","B","A","D",47.7,48.6,37.5,54.5,"DADBCEDB","CBECBDCDBBEEDEDBCECACCBECCB","00011100","990108011101001191009110110",555
"14321",374,5,4006,1185556,1,3550308,35,3,4,"M",25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,222
"14322",374,5,4006,1185556,1,3550308,35,3,4,"M",25,"A","A","B","H","B","E","C",59,63.3,50,72.7,"ABCBCEAE","DCDCBDADBBEEAEDBAEAADCBDCCC","00011110","990108111101001191109111111",555
"14323",374,5,4006,1185556,1,3550308,35,3,4,"M",22,"A","A","B","C","C","A","A",39.3,33.9,50,36.4,"EDABCEBD","*EBCDDCDCABDDEACDEEECCBECDB","00011101","990108010010000091019110100",555
"14324",997,5,4006,1186930,1,3506003,35,3,4,"M",22,"A","D","B","C","C","E","B",35.9,34.8,25,40.9,"ABABBEBE","CEECEDACBAECEEEBCDEBDBBDCCD","00010100","990118101000000190009011110",555
"14325",997,5,4006,1186930,1,3506003,35,3,4,"M",26,"A","A","C","B","B","E","C",49.1,47.5,50,50,"CCBAEECE","EDAEBEBDBBEBBEDAEEEACCDDCBC","11100100","991008011100101091009101101",555
"14326",997,5,4006,1186930,1,3506003,35,3,4,"M",25,"A","A","B","D","C","E","B",59.9,57.7,75,59.1,"BCBBCEDD","CBACCDADDACEADDBDEAEEBCECBC","01111101","991108110001011191119000101",555
"14327",997,5,4006,1186930,1,3506003,35,3,4,"M",30,"B","A","C","D","B","E","B",33.4,32.4,25,36.4,"BEAACEBE","DDCECBCDEADBADDADEEAECBACBC","00001100","990008010000011091009110101",555
"14328",997,5,4006,1186930,1,3506003,35,3,4,"F",24,"A","A","B","D","E","A","D",66.6,62,100,68.2,"CCBBCEAD","BDDCBDADBBCDDDDBEEEECCBDCBC","11111111","990108111100011191019111101",555
"14329",997,5,4006,1186930,1,3506003,35,3,4,"F",27,"B","A","C","B","C","E","B",37.9,30.9,62.5,36.4,"BCABCEAB","ABCDCEABBBCEEBCBEACCBBBDCEB","01011110","990008101101000190009011100",555
"14330",997,5,4006,1186930,1,3506003,35,3,4,"M",24,"A","A","B","C","B","E","B",36.2,27,62.5,31.8,"DCBBCEDE","ECDECBABCBEDABDECEEBCBCECCC","01111100","990008100100001091009000111",555
"14331",997,5,4006,1186930,1,3506003,35,3,4,"M",22,"A","A","B","C","D","E","A",10.7,5.8,37.5,4.5,"ECDBCCCE","BADBBDCDDAAAAAEEEDDDBBDAEAE","01011000","990008010000000090009000000",555
"14332",997,5,4006,1186930,1,3506003,35,3,4,"M",21,"A","A","B","G","D","A","C",46.6,49.6,62.5,54.5,"ACEBCEED","DECCEDDDBBCCCBBBDEEEECBDCBA","01011101","990118011100000191019111100",555
"14333",997,5,4006,1186930,1,3506003,35,3,4,"M",21,"A","A","B","G","B","D","B",42.3,45.2,12.5,50,"DEDDEEEE","EACCEECDBACCEDDBDEEEEBBACBB","00000100","990118011000011191019010100",555
"14334",997,5,4006,1186930,1,3506003,35,3,4,"M",46,"A","A","A","A","B","D","B",40.8,34.8,62.5,40.9,"BCDBCEAC","ADCCBDBDBBCCDEEABCAEECBAEBC","01011110","990108011100000090119110001",555
"14335",997,5,4006,1186930,1,3506003,35,3,4,"M",22,"A","A","B","D","C","B","C",33.1,38.7,25,45.5,"BEDEEEBD","EDACCDADBBCEDBCDBBCBEEBDCBE","00000101","991108111101000090009011100",555
"14336",997,5,4006,1186930,1,3506003,35,3,4,"M",22,"A","D","A","A","D","E","B",48.2,43.9,62.5,45.5,"DADBCEAD","EBACCBBDEBCEAEDDBAAEDADCCBC","00011111","991108010101001090119000101",555
"14337",997,5,4006,1186930,1,3506003,35,3,4,"M",22,"A","A","B","D","D","E","B",55.2,57,50,59.1,"DCEBDEAE","DDAEBDADBDDDDDBBCAEECCBDCCC","01010110","991008111000010190019111111",555
"14338",997,5,4006,1186930,1,3506003,35,3,4,"M",25,"A","A","B","C","F","E","C",53.6,58.1,37.5,63.6,"EEDBEEAE","EDCCBEACBBBCBEDCCEBEDCCDCCC","00010110","990108101110101091019101111",555
"14339",997,5,4006,1186930,1,3506003,35,3,4,"M",22,"A","A","A","A","C","E","C",52.2,53.2,25,59.1,"BADBECDD","ECBCDDBDBBCECDBABAAECEBDCCC","00010001","990108011101010090119011111",555
"14340",997,5,4006,1186930,1,3506003,35,3,4,"M",27,"A","D","B","D","C","E","B",67.2,64.5,75,68.2,"BCBBCEDD","BDCCEDBDBCEABDDBAEAAACBBCCC","01111101","990118011000111191109110111",555
"14341",997,5,4006,1186930,1,3506003,35,3,4,"M",25,"A","A","B","E","D","A","B",17.6,15.5,25,18.2,"DCADEEEE","DACEDBCDAC*DDEDDCECADEDCEDC","01000100","990008010000001091009000001",555
"14342",997,5,4006,1186930,1,3506003,35,3,4,"F",22,"A","A","B","D","C","E","C",NA,NA,NA,NA,NA,NA,NA,NA,222
"14343",997,5,4006,1186930,1,3506003,35,3,4,"M",23,"A","D","B","D","C","D","B",50.2,51.6,37.5,54.5,"DCDECEEE","DBECEEADBACABECBBAAECCBBCBE","01001100","990118111000100190119110100",555
"14344",997,5,4006,1186930,1,3506003,35,3,4,"M",32,"A","A","B","E","C","E","E",25.3,11.6,62.5,13.6,"BCBBCEDE","AEEAAAAAEAAAAAAACAAEEAAAAAB","01111100","990008100000000090119000000",555
"14345",4766,4,4006,1188468,1,3118601,31,3,4,"M",34,"B","A","C","D","E","E","C",51,50.2,50,59.1,"ACDDCEBD","AEADDDBDBABEBDDDDCAEBCCACBC","01001101","991008011011111090119100101",555
"14346",4766,4,4006,1188468,1,3118601,31,3,4,"M",39,"B","D","C","C","D","E","C",46.2,38.3,87.5,40.9,"CCBBCEED","CDECBDCDBABCDDDCDEEAEBEDCBD","11111101","990108011010011091009001100",555
"14347",4766,4,4006,1188468,1,3118601,31,3,4,"F",44,"E","A","C","B","A","A","D",50.9,45.5,62.5,50,"BCABCECD","AECECDADBBCBBBEDDEAEEBBDCBD","01011101","990008111100100091119011100",555
"14348",4766,4,4006,1188468,1,3118601,31,3,4,"M",30,"B","A","C","C","F","E","C",63.3,72.3,25,72.7,"BBBBBBBB","ECADBDBDBCBCBDDBDEAEECBECCC","00110000","991008011010111191119110111",555
"14349",4766,4,4006,1188468,1,3118601,31,3,4,"M",31,"A","D","B","D","B","E","B",56.2,53,62.5,59.1,"ECDDCEAD","ADEDEDADBBCDBEEECEEDDCBDCCC","01001111","990018111100100091009111111",555
"14350",4766,4,4006,1188468,1,3118601,31,3,4,"M",24,"A","D","B","D","C","A","B",56.9,52.5,62.5,59.1,"CABBDEBD","BDCCECADBAEEBDBBDEDDACEACDC","10110101","990118111001110191009100101",555
"14351",4766,4,4006,1188468,1,3118601,31,3,4,"M",24,"A","A","B","B","B","A","B",56.6,50.8,75,54.5,"CCABCEAE","ACCDEEADBCBEBEEBEEAACBCDCEE","11011110","990018111011100191109001100",555
"14352",4766,4,4006,1188468,1,3118601,31,3,4,"M",36,"A","A","B","D","D","E","C",40.5,32.5,62.5,31.8,"BCBECEBD","CEDCEDADCDEAEECEBAEBABBACCE","01101101","990118110000000090009010110",555
"14353",3189,1,4006,1191018,1,3156700,31,3,3,"F",25,"A","F","D","A","F","B","C",70.7,67.8,75,72.7,"BCBBCEAE","ADBDEDADBABDBDDEBEAECCBDCBC","01111110","990018111010111091119111101",555
"14354",3189,1,4006,1191018,1,3156700,31,3,3,"F",25,"A","A","B","F","B","A","C",41.7,37.3,50,40.9,"BEBBDEBD","DCEEBDADBACAEEABDEEACBBDCCE","00110101","990008111000000191009011110",555
"14355",3189,1,4006,1191018,1,3156700,31,3,3,"F",24,"A","D","D","B","A","A","C",45.3,51.3,25,54.5,"DDEBEEDE","CBABEDBDBBEEDECDBCAADCCDCCC","00010100","991018011101000090109101111",555
"14356",3189,1,4006,1191018,1,3156700,31,3,3,"M",27,"A","A","B","F","C","A","C",25.9,24.7,25,27.3,"EECDCEBE","EACECEBDECEEADBECCECAEBDCBB","00001100","990008010001010090009011100",555
"14357",3189,1,4006,1191018,1,3156700,31,3,3,"M",21,"A","B","B","B","B","E","B",63,67.8,37.5,72.7,"BAABEEBD","EDACEDCDBBBABDBCCCAEECBCCCC","00010101","991118011110110090119110111",555
"14358",3189,1,4006,1191018,1,3156700,31,3,3,"F",21,"A","A","B","F","B","A","B",67.4,66,87.5,68.2,"CCDBCEAD","BBBAEDBDBBBEDDEABEADECBDCCC","11011111","990018011111010091109111111",555
"14359",3189,1,4006,1191018,1,3156700,31,3,3,"M",21,"A","D","B","D","B","E","A",61.2,61.8,62.5,72.7,"DEABCEAD","CDEDEDADBBBEBDBADEAECCBECBC","00011111","990018111111110091119110101",555
"14360",3189,1,4006,1191018,1,3156700,31,3,3,"M",27,"A","D","B","D","C","E","B",54.9,47.8,75,50,"CCBECEAE","DBDCDDADBACDADDBECCAAEBECCC","11101110","990108111000011190009010111",555
"14361",3189,1,4006,1191018,1,3156700,31,3,3,"M",21,"A","B","B","D","E","E","D",63.6,67.8,37.5,72.7,"ACAECBAE","EAACEEBDBBBEAEDBDEEAECBCCCC","01001010","991118011111001191009110111",555
"14362",3189,1,4006,1191018,1,3156700,31,3,3,"F",27,"A","A","B","E","B","A","D",NA,NA,NA,NA,NA,NA,NA,NA,222
"14363",3189,1,4006,1191018,1,3156700,31,3,3,"M",29,"C","D","B","E","C","E","B",56.2,54,62.5,59.1,"DDABCEAD","AAECEDCDBABEEEBEEEAADCBBCCC","00011111","990118011011000091109110111",555
"14364",3189,1,4006,1191018,1,3156700,31,3,3,"M",26,"A","B","B","C","D","E","B",NA,NA,NA,NA,NA,NA,NA,NA,222
"14365",1811,1,4006,1191217,1,5208707,52,5,4,"M",22,"A","A","B","D","D","E","B",51.3,51.6,50,54.5,"DCDBCEBE","BBEDBEADBCDDDDEBDEADECBECCC","01011100","990008111000010191109110111",555
"14366",1811,1,4006,1191217,1,5208707,52,5,4,"M",22,"A","D","B","E","D","E","C",30.1,24.7,25,27.3,"DACBEEBC","CDCCBBCCBBCCDBDCEBCEADCECEB","00010100","990108001100001090019000100",555
"14367",1811,1,4006,1191217,1,5208707,52,5,4,"F",26,"A","D","B","B","C","E","C",63.3,54.1,100,54.5,"CCBBCEAD","EBBDEECDBBDEEDDAEDEEACBDBCB","11111111","990018011101011090019111010",555
"14368",1811,1,4006,1191217,1,5208707,52,5,4,"M",22,"A","D","B","E","C","E","C",41.1,36.9,50,36.4,"DDABCEBD","CCCDADBDBEEEBDEADECADEEACAC","00011101","990008011001110091009000101",555
"14369",1811,1,4006,1191217,1,5208707,52,5,4,"M",22,"A","D","B","B","C","E","E",65.4,67.5,50,68.2,"ACCBDEAC","EDEDEDBDEBBDBDDBACAECCBECCC","01010110","990018010110111190119110111",555
"14370",1811,1,4006,1191217,1,5208707,52,5,4,"M",22,"A","A","B","F","E","A","C",69.2,69.8,87.5,72.7,"CCABCEAD","DBACDDCDBBBEBDDDDEAEECEAACC","11011111","991108011111111091119100011",555
"14371",1811,1,4006,1191217,1,5208707,52,5,4,"M",22,"A","A","B","F","C","E","E",51.5,54.6,25,54.5,"DCBAEABC","BBACBDADBECCBEDEDEAAACAACBC","01100000","991108111000101091109100101",555
"14372",1811,1,4006,1191217,1,5208707,52,5,4,"M",24,"A","A","B","C","B","C","C",53.8,47.3,75,50,"CDBBCEBD","DDEDBDDDBCBEBDCBCECEDCCBCEB","10111101","990008011011110191019100100",555
"14373",1811,1,4006,1191217,1,5208707,52,5,4,"M",22,"A","A","B","F","D","A","B",61.8,62.6,50,63.6,"BCABCEDC","CDADEBDDBCCDBEDEDEAEACBECCC","01011100","991018011000101091119110111",555
"14374",1811,1,4006,1191221,1,5210000,52,5,1,"M",20,"A","A","B","D","B","A","C",54.8,52.8,62.5,54.5,"BCBBCEDB","EBECDDCDBEBBDEDEAEAADCBDCDC","01111100","990108011010001091109111101",555
"14375",1811,1,4006,1191221,1,5210000,52,5,1,"M",24,"A","D","D","A","C","A","C",37.5,42.5,37.5,50,"DEBECECE","ECABCABBBEBBDDDBBDACDCADCEC","00101100","991008001010011190109101101",555
"14376",1811,1,4006,1191221,1,5210000,52,5,1,"M",20,"A","A","B","E","C","A","D",45.8,47.5,25,50,"BCCBDBCB","ECECDDCDBABBDEDEDEAEECBBCBB","01010000","990108011010001091119110100",555
"14377",1811,1,4006,1191221,1,5210000,52,5,1,"M",21,"A","D","B","D","C","A","C",53.7,49.7,62.5,50,"CACBCEBD","CCABBCCEBBCCDDDCDAAEECACCCC","10011101","991008001100011090119100111",555
"14378",1811,1,4006,1191221,1,5210000,52,5,1,"M",24,"A","A","B","C","E","B","B",0,0,0,0,"........","...........................","00000000","990008000000000090009000000",333
"14379",1811,1,4006,1191221,1,5210000,52,5,1,"M",25,"A","A","D","A","B","A","E",42.4,45.9,12.5,45.5,"BECBECCC","ECEAEDADBABECEDBDADABCBBEEA","00010000","990018111011001190009110000",555
"14380",1811,1,4006,1191221,1,5210000,52,5,1,"M",23,"A","A","B","C","B","A","D",36.3,43.4,25,45.5,"DCDDEAAC","EDCCBEADBBDAADDCDEEAAEBCCEA","01000010","990108111100011091009010100",555
"14381",1811,1,4006,1191221,1,5210000,52,5,1,"M",24,"A","D","B","D","A","A","C",37.3,36.3,25,40.9,"DDBEDECC","BDCBCCBDABEEEDDECACBDCBACAC","00100100","990008010101011090009110101",555
"14382",1811,1,4006,1191221,1,5210000,52,5,1,"M",21,"A","A","B","F","C","A","C",60,63.8,37.5,63.6,"BDABCEBC","CBACECCDBCBCBEDEDEAAEBBDCCD","00011100","991118011010101091109011110",555
"14383",1811,1,4006,1191221,1,5210000,52,5,1,"M",22,"A","A","A","A","A","C","B",54,56.3,37.5,63.6,"EADBEEBD","CB*CEDADBAEEBBDCAE*EEBBDCCB","00010101","990118111001101091019011110",555
"14384",1811,1,4006,1191224,1,5212501,52,5,4,"F",22,"A","D","B","D","B","A","C",55.8,62.5,37.5,68.2,"CCDBEBDE","EDACDEADBCBCBDDBAAAAACBDCAB","11010000","991108111010111190109111100",555
"14385",1811,1,4006,1191224,1,5212501,52,5,4,"F",24,"A","A","B","D","D","E","C",45.1,40.8,50,40.9,".E.BCEDD","CDADACBDBCBCADBCEEDEEBDECBC","00011101","991008011010010091019000101",555
"14386",1811,1,4006,1191224,1,5212501,52,5,4,"M",28,"A","B","B","C","C","E","C",51,53.8,37.5,54.5,"BCAACECE","ABACCDBDBABCDDDBEDAAEBCDCBC","01001100","991108011010011190109001101",555
"14387",1811,1,4006,1191224,1,5212501,52,5,4,"M",26,"A","A","B","B","A","A","B",64.8,67.5,62.5,72.7,"CCAECEED","ECACBDADBCBEBEDCDEADACBDCBC","11001101","991108111011101091109111101",555
"14388",1811,1,4006,1191224,1,5212501,52,5,4,"M",22,"A","A","B","D","A","E","B",41.4,40.2,25,45.5,"DCDEEEEB","EDCDCEBDBBDCDBDDBCAEBCBDCBB","01000100","990008011100001090119111100",555
"14389",1811,1,4006,1191224,1,5212501,52,5,4,"F",23,"A","D","B","C","B","D","C",57.6,57.7,50,59.1,"CDEDCEDD","CACCEDBDBBBCCEBCDDAEDCBDCBC","10001101","990118011110000090119111101",555
"14390",1811,1,4006,1191224,1,5212501,52,5,4,"M",21,"A","A","B","E","D","E","D",72.4,71.7,62.5,77.3,"CCBBEEEE","EEACEDADBACABDDBDEAADCBDCCB","11110100","991118111000111191109111110",555
"14391",1811,1,4006,1191224,1,5212501,52,5,4,"M",34,"A","D","C","E","B","E","B",60.5,57.7,75,59.1,"BCDBCEAD","EBCCDEBEBABCABDADEAEACBDCCC","01011111","990108001010001091119111111",555
"14392",1811,1,4006,1191224,1,5212501,52,5,4,"M",41,"A","A","B","D","C","E","B",52.3,47.5,75,50,".CBBCEED","BCECBDCDBBEEEEDDEAAAEABDCCE","01111101","990108011101001090109011110",555
"14393",1811,1,4006,1191224,1,5212501,52,5,4,"M",31,"B","C","C","B","C","E","B",27.2,23.2,25,27.3,"BBBDCAEB","EBEDCDBEDAECDADECEBEBCBCCBA","00101000","990008000000001091019110100",555
"14394",1811,1,4006,1191224,1,5212501,52,5,4,"M",28,"B","D","C","B","D","E","B",43.7,50.2,25,59.1,"DCCCCCCC","*CADDDADBDDCBECBBEAACCCDCCC","01001000","991008111000100191109101111",555
"14395",4098,1,4006,1191268,1,4318002,43,4,4,"M",28,"A","D","B","D","B","E","C",33.4,33.4,37.5,36.4,"EACBDECD","BBAEBDDDBDBDDDCCDEDEACDEBBA","00010101","991008011010010091019100000",555
"14396",4098,1,4006,1191268,1,4318002,43,4,4,"M",22,"A","A","D","B","A","E","C",30.1,22.5,37.5,18.2,"EEDBDEED","EBBCBABDCBAABBADABDDCBAADBD","00010101","990108010100100090009000000",555
"14397",4098,1,4006,1191268,1,4318002,43,4,4,"M",25,"A","A","B","E","D","E","B",57.7,57.1,62.5,63.6,"ECABCEDD","DDACBECDBBBADDDDBEABECBACCA","01011101","991108011110011091109110110",555
"14398",4098,1,4006,1191268,1,4318002,43,4,4,"M",23,"A","A","B","D","A","A","E",49.6,53.6,37.5,54.5,"DDBEEEAB","CBCCBDCBDCD*BEDCBEAEACBDCCC","00100110","990108000000101091119111111",555
"14399",4098,1,4006,1191268,1,4318002,43,4,4,"M",21,"A","A","A","B","A","B","C",35.3,34.8,50,40.9,"CCDCEECD","DCACBDBDBAECBDBECAEAAEBECBC","11000101","991108011000110090009010101",555
"14400",4098,1,4006,1191268,1,4318002,43,4,4,"M",42,"B","A","C","C","B","E","B",42.6,36.3,62.5,40.9,"BABBCEDD","EBEEEDADDEDBCEACDAAAECBDCAC","00111101","990018110000000090109111101",555
"14401",4098,1,4006,1191268,1,4318002,43,4,4,"M",21,"A","A","B","D","C","E","E",43.6,40.9,37.5,45.5,"EABADEAC","AEECEDEDAABBDEDADEDBECBACCA","00100110","990118010010001091009110110",555
"14402",4098,1,4006,1191268,1,4318002,43,4,4,"F",21,"A","B","B","C","A","D","E",39.4,39.9,37.5,45.5,"BEBBEEBC","EDCABCADBEEEDDDACEABACDBDDC","00110100","990008111001011091109100001",555
"14403",4098,1,4006,1191268,1,4318002,43,4,4,"F",24,"A","B","B","C","B","E","D",40.2,51.1,12.5,54.5,"DEEDEEBC","AACCBDACBBAEEDDDCECCAEBECCC","00000100","990108101101011091009010111",555
"14404",4098,1,4006,1191268,1,4318002,43,4,4,"M",23,"A","F","B","B","A","A","C",NA,NA,NA,NA,NA,NA,NA,NA,222
"14405",4098,1,4006,1191268,1,4318002,43,4,4,"F",23,"A","A","B","D","A","A","C",38.9,35.8,37.5,40.9,"BCEDEEBD","D*DBEDABBCBEADAECBDDECADBCE","01000101","990018101011010090009101010",555
"14406",4098,1,4006,1191268,1,4318002,43,4,4,"M",35,"B","A","C","B","B","E","B",35.5,34.8,62.5,40.9,"CCBBEEBE","ABCCDDADBBBEAEBABBEAEBBCCBB","11110100","990108111111000090009010100",555
